FID_1;LABEL;Count_;FID_12;Annee;Saison;LAT;LONG;LAT_D;LONG_D;Esp1;Pres_Esp1;Esp2;Pres_Esp2;Salinite;Temp;DO;pH
1038;CJ75;21;725;2020;automne;27,5175;-13,406111;27,51750000000;-13,40611100000;0,00000000000;0;0,75000000000;1;36,32900000000;19,28000000000;5,10900000000;7,99940000000
1039;CK75;17;736;2020;automne;27,653889;-13,2525;27,65388900000;-13,25250000000;87,12000000000;1;7,32000000000;1;36,33200000000;19,35000000000;5,17800000000;7,99940000000
1040;CH76;20;738;2020;automne;27,451389;-13,67;27,45138900000;-13,67000000000;87,12000000000;1;7,32000000000;1;36,33300000000;19,60000000000;5,31600000000;7,99990000000
1041;CI76;24;739;2020;printemps;27,405278;-13,561667;27,40527800000;-13,56166700000;1883,14000000000;1;1126,88000000000;1;36,33300000000;19,55000000000;5,34500000000;8,01000000000
1042;CJ76;49;745;2020;automne;27,446111;-13,4125;27,44611100000;-13,41250000000;1273,44000000000;1;236,50000000000;1;36,35500000000;19,53000000000;5,30700000000;7,99990000000
1043;CG77;1;5854;2020;automne;27,2;-13,839167;27,20000000000;-13,83916700000;87,12000000000;1;7,32000000000;1;36,34800000000;19,42000000000;5,30100000000;7,99980000000
1044;CH77;14;771;2020;automne;27,270833;-13,6825;27,27083300000;-13,68250000000;0,00000000000;0;0,00000000000;0;36,34600000000;19,86000000000;5,33300000000;8,00000000000
1045;CI77;27;772;2020;automne;27,265;-13,665;27,26500000000;-13,66500000000;0,00000000000;0;0,00000000000;0;36,35300000000;19,31000000000;5,31400000000;7,99990000000
1046;CJ77;15;780;2020;printemps;27,184722;-13,446111;27,18472200000;-13,44611100000;5236,50000000000;1;126,22000000000;1;36,34800000000;19,00000000000;5,38200000000;7,99980000000
1047;CG78;1;5895;2020;printemps;27,15556;-13,843889;27,15556000000;-13,84388900000;0,00000000000;0;0,00000000000;0;36,34800000000;19,35000000000;5,30500000000;7,99990000000
1048;CH78;8;5896;2020;printemps;27,106389;-13,700556;27,10638900000;-13,70055600000;0,00000000000;0;0,00000000000;0;36,34300000000;19,52000000000;5,30000000000;7,99970000000
1049;CI78;10;787;2020;printemps;27,137778;-13,523333;27,13777800000;-13,52333300000;3191,99000000000;1;76,94000000000;1;36,31600000000;19,50000000000;5,30300000000;7,99930000000
1050;CJ78;3;792;2020;printemps;27,155556;-13,491389;27,15555600000;-13,49138900000;5833,54000000000;1;140,61000000000;1;36,33000000000;19,43000000000;5,30800000000;7,99930000000
1051;BY79;5;794;2020;automne;26,93056;-15,221389;26,93056000000;-15,22138900000;0,00000000000;0;0,00000000000;0;36,42700000000;20,43000000000;5,12200000000;7,99960000000
1052;CA79;4;796;2020;automne;26,925;-14,870278;26,92500000000;-14,87027800000;0,00000000000;0;0,00000000000;0;36,45100000000;20,43000000000;5,19900000000;7,99990000000
1053;CB79;4;800;2020;automne;26,837778;-14,75556;26,83777800000;-14,75556000000;0,00000000000;0;0,00000000000;0;36,42900000000;20,30000000000;5,12600000000;7,99960000000
1054;CC79;3;5916;2020;printemps;26,853611;-14,56111;26,85361100000;-14,56111000000;0,00000000000;0;0,00000000000;0;36,44300000000;19,51000000000;5,19700000000;7,99980000000
1055;CD79;5;801;2020;automne;26,873333;-14,36111;26,87333300000;-14,36111000000;0,00000000000;0;0,00000000000;0;36,42800000000;19,88000000000;5,32700000000;7,99960000000
1056;CE79;2;5921;2020;printemps;26,877778;-14,30278;26,87777800000;-14,30278000000;0,00000000000;0;0,00000000000;0;36,44600000000;19,48000000000;5,39900000000;7,99990000000
1057;CF79;1;5923;2020;printemps;26,877222;-14,15278;26,87722200000;-14,15278000000;0,00000000000;0;0,00000000000;0;36,34700000000;19,45000000000;5,30000000000;7,99990000000
1058;CG79;20;802;2020;automne;26,985833;-13,851944;26,98583300000;-13,85194400000;87,12000000000;1;7,32000000000;1;36,33000000000;19,55000000000;5,32000000000;7,99960000000
1059;CH79;19;5941;2020;printemps;26,978056;-13,818889;26,97805600000;-13,81888900000;0,00000000000;0;0,00000000000;0;36,34500000000;19,49000000000;5,30000000000;7,99980000000
1060;CI79;27;805;2020;automne;26,908056;-13,655278;26,90805600000;-13,65527800000;87,12000000000;1;7,32000000000;1;36,33200000000;19,36000000000;5,38200000000;7,99940000000
1061;BY80;3;818;2020;automne;26,74444;-15,190833;26,74444000000;-15,19083300000;0,00000000000;0;0,00000000000;0;36,42900000000;20,26000000000;5,12500000000;7,99960000000
1062;CA80;8;819;2020;printemps;26,737222;-14,97778;26,73722200000;-14,97778000000;0,05000000000;1;0,73000000000;1;36,44400000000;20,64000000000;5,19000000000;7,99980000000
1063;CB80;2;823;2020;printemps;26,73;-14,80833;26,73000000000;-14,80833000000;0,75000000000;1;11,35000000000;1;36,44600000000;20,55000000000;5,19200000000;7,99990000000
1064;CC80;4;824;2020;printemps;26,7225;-14,64167;26,72250000000;-14,64167000000;0,07000000000;1;1,10000000000;1;36,44500000000;20,50000000000;5,18900000000;7,99980000000
1065;CD80;2;825;2020;printemps;26,715278;-14,47222;26,71527800000;-14,47222000000;2,09000000000;1;31,48000000000;1;36,44900000000;19,91000000000;5,10700000000;8,01000000000
1066;CE80;5;826;2020;automne;26,764167;-14,167778;26,76416700000;-14,16777800000;0,00000000000;0;0,00000000000;0;36,44800000000;19,00000000000;5,38200000000;7,99980000000
1067;CF80;19;830;2020;automne;26,762222;-14,161111;26,76222200000;-14,16111100000;0,00000000000;0;0,00000000000;0;36,44800000000;19,08000000000;5,39100000000;7,99990000000
1068;CG80;18;831;2020;automne;26,67;-13,930833;26,67000000000;-13,93083300000;0,00000000000;0;486,57000000000;1;36,33900000000;19,74000000000;5,39100000000;7,99970000000
1069;CH80;22;840;2020;automne;26,750556;-13,703889;26,75055600000;-13,70388900000;6883,11000000000;1;295,82000000000;1;36,33700000000;19,54000000000;5,35100000000;8,01000000000
1070;CI80;32;852;2020;automne;26,830556;-13,628333;26,83055600000;-13,62833300000;7539,46000000000;1;324,02000000000;1;36,34900000000;19,85000000000;5,30900000000;7,99980000000
1071;BY81;1;872;2020;automne;26,65556;-15,175278;26,65556000000;-15,17527800000;0,00000000000;0;0,00000000000;0;36,43000000000;20,49000000000;5,01800000000;7,99950000000
1072;CZ81;3;873;2020;automne;26,56389;-15,159722;26,56389000000;-15,15972200000;0,00000000000;0;0,00000000000;0;36,43300000000;20,52000000000;5,10500000000;7,99980000000
1073;CA81;2;874;2020;printemps;26,554722;-14,83889;26,55472200000;-14,83889000000;2,04000000000;1;30,74000000000;1;36,43200000000;20,39000000000;5,18300000000;7,99950000000
1074;CB81;7;875;2020;printemps;26,548056;-14,66944;26,54805600000;-14,66944000000;3,11000000000;1;46,85000000000;1;36,43100000000;20,40000000000;5,18700000000;7,99940000000
1075;CC81;8;880;2020;automne;26,60833;-14,551667;26,60833000000;-14,55166700000;1708,09000000000;1;400,56000000000;1;36,45300000000;20,42000000000;5,11300000000;7,99990000000
1076;CD81;22;883;2020;automne;26,559444;-14,3825;26,55944400000;-14,38250000000;87,12000000000;1;7,32000000000;1;36,43400000000;19,82000000000;5,10200000000;7,99900000000
1077;CE81;26;885;2020;automne;26,633333;-14,289167;26,63333300000;-14,28916700000;87,12000000000;1;7,32000000000;1;36,42900000000;19,28000000000;5,30800000000;7,99940000000
1078;CF81;9;892;2020;printemps;26,561667;-14,101111;26,56166700000;-14,10111100000;25,76000000000;1;387,96000000000;1;36,43000000000;19,42000000000;5,32300000000;7,99960000000
1079;CG81;37;897;2020;printemps;26,564167;-13,949444;26,56416700000;-13,94944400000;5061,75000000000;1;1473,67000000000;1;36,34300000000;19,71000000000;5,34200000000;8,00000000000
1080;CH81;14;916;2020;automne;26,601111;-13,803611;26,60111100000;-13,80361100000;0,00000000000;0;480,61000000000;1;36,31200000000;19,39000000000;5,39400000000;7,99920000000
1081;CZ82;4;923;2020;automne;26,475;-15,144167;26,47500000000;-15,14416700000;0,00000000000;0;0,00000000000;0;36,43300000000;20,56000000000;4,72900000000;8,00000000000
1082;CB82;20;925;2020;automne;26,37778;-14,778333;26,37778000000;-14,77833300000;0,00000000000;0;0,00000000000;0;36,42900000000;20,68000000000;5,11900000000;7,99990000000
1083;CC82;28;927;2020;automne;26,368889;-14,522222;26,36888900000;-14,52222200000;0,00000000000;0;5,94000000000;1;36,44600000000;20,90000000000;5,33300000000;8,00000000000
1084;CD82;35;932;2020;automne;26,418889;-14,345278;26,41888900000;-14,34527800000;0,00000000000;0;8,60000000000;1;36,45400000000;19,66000000000;5,30800000000;8,00000000000
1085;CE82;21;943;2020;printemps;26,426667;-14,311389;26,42666700000;-14,31138900000;1807,52000000000;1;526,24000000000;1;36,44500000000;19,55000000000;5,39000000000;7,99970000000
1086;BU83;4;951;2020;automne;26,175556;-15,90833;26,17555600000;-15,90833000000;0,00000000000;0;0,00000000000;0;36,44200000000;20,89000000000;5,00800000000;7,99980000000
1087;BV83;2;953;2020;automne;26,185278;-15,75833;26,18527800000;-15,75833000000;0,00000000000;0;0,00000000000;0;36,44100000000;20,97000000000;5,01100000000;7,99990000000
1088;BW83;4;954;2020;automne;26,191667;-15,61389;26,19166700000;-15,61389000000;0,00000000000;0;0,00000000000;0;36,43700000000;20,86000000000;5,01800000000;7,99990000000
1089;BX83;2;956;2020;automne;26,1825;-15,45833;26,18250000000;-15,45833000000;0,00000000000;0;0,00000000000;0;36,43100000000;20,82000000000;5,02900000000;7,99990000000
1090;BY83;2;957;2020;automne;26,173611;-15,30278;26,17361100000;-15,30278000000;0,00000000000;0;0,00000000000;0;36,42200000000;20,87000000000;4,74100000000;7,99970000000
1091;CZ83;4;958;2020;automne;26,166667;-15,106667;26,16666700000;-15,10666700000;0,00000000000;0;0,00000000000;0;36,44100000000;20,65000000000;4,70500000000;7,99950000000
1092;CB83;33;960;2020;automne;26,333333;-14,811667;26,33333300000;-14,81166700000;87,12000000000;1;7,32000000000;1;36,44000000000;20,63000000000;5,04600000000;8,01000000000
1093;CC83;22;965;2020;automne;26,205833;-14,549444;26,20583300000;-14,54944400000;156,58000000000;1;1,61000000000;1;36,43300000000;19,69000000000;5,30400000000;7,99910000000
1094;BV84;2;968;2020;automne;26,12778;-15,80833;26,12778000000;-15,80833000000;0,00000000000;0;0,00000000000;0;36,45200000000;20,27000000000;5,01700000000;7,99990000000
1095;BY84;8;969;2020;automne;26,133333;-15,170833;26,13333300000;-15,17083300000;0,00000000000;0;0,00000000000;0;36,43000000000;20,42000000000;5,00700000000;7,99930000000
1096;CZ84;8;973;2020;automne;26,165278;-15,14167;26,16527800000;-15,14167000000;0,00000000000;0;0,00000000000;0;36,43100000000;20,54000000000;5,00700000000;7,99950000000
1097;CA84;15;977;2020;automne;26,101111;-14,885833;26,10111100000;-14,88583300000;0,00000000000;0;0,00000000000;0;36,45000000000;20,21000000000;5,08900000000;7,99980000000
1098;CB84;2;986;2020;automne;26,11944;-14,724167;26,11944000000;-14,72416700000;0,00000000000;0;19,46000000000;1;36,40900000000;20,14000000000;5,19300000000;7,99920000000
1099;CC84;1;6263;2020;printemps;26,13889;-14,614444;26,13889000000;-14,61444400000;0,00000000000;0;0,00000000000;0;36,43100000000;19,97000000000;5,31200000000;7,99950000000
1100;BR85;2;987;2020;automne;25,86667;-16,3425;25,86667000000;-16,34250000000;0,00000000000;0;0,00000000000;0;36,44800000000;20,09000000000;5,02600000000;8,00000000000
1101;BT85;4;988;2020;automne;25,86944;-16,123333;25,86944000000;-16,12333300000;0,00000000000;0;0,00000000000;0;36,45300000000;20,51000000000;4,70800000000;7,99990000000
1102;BV85;4;990;2020;automne;25,98611;-15,693611;25,98611000000;-15,69361100000;0,00000000000;0;0,00000000000;0;36,41300000000;20,34000000000;4,72200000000;7,99940000000
1103;BW85;20;993;2020;automne;25,903333;-15,500556;25,90333300000;-15,50055600000;0,00000000000;0;0,00000000000;0;36,44800000000;20,29000000000;5,09700000000;7,99980000000
1104;BX85;25;1004;2020;automne;25,909167;-15,346111;25,90916700000;-15,34611100000;0,00000000000;0;0,00000000000;0;36,42300000000;20,57000000000;5,00000000000;7,99940000000
1105;BY85;21;1018;2020;automne;25,841667;-15,218889;25,84166700000;-15,21888900000;0,00000000000;0;0,00000000000;0;36,44100000000;20,77000000000;5,00700000000;7,99960000000
1106;CA85;24;1030;2020;automne;25,936389;-14,959722;25,93638900000;-14,95972200000;0,00000000000;0;65,89000000000;1;36,43000000000;20,52000000000;5,01300000000;7,99950000000
1107;CB85;8;1051;2020;automne;25,991667;-14,673611;25,99166700000;-14,67361100000;0,00000000000;0;41,11000000000;1;36,44900000000;20,79000000000;5,10700000000;8,01000000000
1108;CC85;20;1058;2020;automne;25,976944;-14,640833;25,97694400000;-14,64083300000;849,24000000000;1;199,15000000000;1;36,42300000000;19,56000000000;5,19200000000;7,99940000000
1109;BO86;2;1074;2020;automne;25,72222;-16,90278;25,72222000000;-16,90278000000;0,00000000000;0;7,72000000000;1;36,43600000000;20,68000000000;5,03400000000;8,00000000000
1110;BP86;1;7744;2020;printemps;25,73333;-16,83056;25,73333000000;-16,83056000000;0,00000000000;0;0,00000000000;0;36,43500000000;20,44000000000;5,09700000000;7,99970000000
1111;BR86;2;1075;2020;automne;25,73333;-16,353333;25,73333000000;-16,35333300000;0,00000000000;0;0,00000000000;0;36,45100000000;20,33000000000;5,01700000000;8,00000000000
1112;BT86;1;1076;2020;automne;25,79444;-16,106944;25,79444000000;-16,10694400000;0,00000000000;0;9,37000000000;1;36,42500000000;20,60000000000;4,71400000000;7,99970000000
1113;BU86;6;1077;2020;automne;25,679444;-15,843889;25,67944400000;-15,84388900000;0,00000000000;0;0,00000000000;0;36,44900000000;20,13000000000;4,78800000000;7,99980000000
1114;BV86;25;1080;2020;automne;25,678333;-15,6725;25,67833300000;-15,67250000000;0,00000000000;0;0,00000000000;0;36,44800000000;20,43000000000;4,70100000000;7,99980000000
1115;BW86;7;1093;2020;automne;25,671111;-15,655833;25,67111100000;-15,65583300000;0,00000000000;0;0,00000000000;0;36,41300000000;20,03000000000;4,74400000000;7,99950000000
1116;BX86;25;1098;2020;automne;25,824444;-15,496944;25,82444400000;-15,49694400000;0,00000000000;0;0,00000000000;0;36,42200000000;20,90000000000;4,74000000000;7,96970000000
1117;BY86;22;1111;2020;automne;25,814444;-15,171667;25,81444400000;-15,17166700000;0,00000000000;0;0,00000000000;0;36,42800000000;20,08000000000;5,01200000000;7,96950000000
1118;CZ86;8;1124;2020;automne;25,724722;-15,13333;25,72472200000;-15,13333000000;0,00000000000;0;0,00000000000;0;36,43100000000;20,46000000000;5,09500000000;7,96940000000
1119;CA86;18;1130;2020;automne;25,671944;-14,888611;25,67194400000;-14,88861100000;0,00000000000;0;0,00000000000;0;36,45300000000;20,57000000000;5,00500000000;7,96990000000
1120;CB86;25;1148;2020;automne;25,782222;-14,717222;25,78222200000;-14,71722200000;1699,27000000000;1;398,49000000000;1;36,41100000000;20,14000000000;5,19400000000;7,96920000000
1121;CC86;2;1173;2020;automne;25,753611;-14,665833;25,75361100000;-14,66583300000;55,28000000000;1;12,96000000000;1;36,41300000000;20,43000000000;5,11500000000;7,96930000000
1122;BP87;2;1175;2020;automne;25,65278;-16,73611;25,65278000000;-16,73611000000;0,00000000000;0;9,01000000000;1;36,43100000000;20,69000000000;5,02600000000;7,99990000000
1123;BQ87;2;1176;2020;automne;25,58056;-16,56944;25,58056000000;-16,56944000000;0,00000000000;0;5,51000000000;1;36,44500000000;20,97000000000;5,03000000000;8,00000000000
1124;BR87;5;1177;2020;automne;25,60833;-16,365556;25,60833000000;-16,36555600000;0,00000000000;0;0,00000000000;0;36,45300000000;20,49000000000;4,71100000000;7,99990000000
1125;BS87;1;7750;2020;printemps;25,6111;-16,276944;25,61110000000;-16,27694400000;0,00000000000;0;0,00000000000;0;36,44600000000;20,47000000000;4,79900000000;7,99990000000
1126;BU87;23;1179;2020;automne;25,654444;-15,868333;25,65444400000;-15,86833300000;0,00000000000;0;0,00000000000;0;36,41000000000;20,11000000000;4,74000000000;7,99940000000
1127;BV87;18;1191;2020;automne;25,529167;-15,749722;25,52916700000;-15,74972200000;0,00000000000;0;0,00000000000;0;36,43400000000;20,84000000000;4,70300000000;7,99910000000
1128;BW87;24;1201;2020;automne;25,600833;-15,509722;25,60083300000;-15,50972200000;0,00000000000;0;0,00000000000;0;36,42900000000;20,33000000000;4,72000000000;7,99960000000
1129;BX87;22;1216;2020;automne;25,523056;-15,347222;25,52305600000;-15,34722200000;0,00000000000;0;0,00000000000;0;36,44300000000;20,80000000000;4,73800000000;7,96000000000
1130;BY87;21;1228;2020;automne;25,633333;-15,198611;25,63333300000;-15,19861100000;0,00000000000;0;29,18000000000;1;36,44900000000;20,56000000000;4,70400000000;7,96000000000
1131;CZ87;12;1246;2020;automne;25,6075;-15,150833;25,60750000000;-15,15083300000;0,00000000000;0;0,00000000000;0;36,42600000000;20,75000000000;4,71200000000;7,96980000000
1132;CA87;17;1258;2020;automne;25,646667;-14,840833;25,64666700000;-14,84083300000;0,00000000000;0;0,00000000000;0;36,43600000000;19,64000000000;5,09300000000;7,96960000000
1133;CB87;25;1275;2020;automne;25,592222;-14,747778;25,59222200000;-14,74777800000;0,00000000000;0;66,14000000000;1;36,43600000000;19,00000000000;5,00300000000;7,96920000000
1134;BO88;2;1295;2020;automne;25,4275;-16,91389;25,42750000000;-16,91389000000;0,00000000000;0;0,00000000000;0;36,44900000000;20,17000000000;5,09000000000;7,99980000000
1135;BP88;6;1296;2020;automne;25,441389;-16,81111;25,44138900000;-16,81111000000;0,00000000000;0;0,00000000000;0;36,45000000000;20,25000000000;5,09200000000;7,99980000000
1136;BQ88;1;7783;2020;printemps;25,4525;-16,50278;25,45250000000;-16,50278000000;0,00000000000;0;0,00000000000;0;36,43300000000;20,44000000000;5,00700000000;7,99960000000
1137;BR88;8;1298;2020;automne;25,448889;-16,42778;25,44888900000;-16,42778000000;0,00000000000;0;0,00000000000;0;36,45100000000;20,41000000000;4,79800000000;7,99990000000
1138;BS88;7;1302;2020;automne;25,335833;-16,172222;25,33583300000;-16,17222200000;0,00000000000;0;0,00000000000;0;36,45300000000;20,48000000000;4,71200000000;8,00000000000
1139;BT88;13;1306;2020;automne;25,433333;-16,10278;25,43333300000;-16,10278000000;0,00000000000;0;0,00000000000;0;36,45400000000;20,58000000000;4,70800000000;7,99990000000
1140;BU88;23;1313;2020;automne;25,361944;-15,844167;25,36194400000;-15,84416700000;0,00000000000;0;0,00000000000;0;36,44400000000;20,60000000000;4,79100000000;7,99980000000
1141;BV88;11;1326;2020;automne;25,494444;-15,686667;25,49444400000;-15,68666700000;0,00000000000;0;0,00000000000;0;36,43300000000;20,64000000000;4,73300000000;8,00000000000
1142;BW88;26;1333;2020;automne;25,447778;-15,61;25,44777800000;-15,61000000000;0,00000000000;0;0,00000000000;0;36,45300000000;20,53000000000;4,71000000000;7,99990000000
1143;BX88;17;1348;2020;automne;25,338056;-15,403611;25,33805600000;-15,40361100000;0,00000000000;0;0,00000000000;0;36,44700000000;20,68000000000;4,79700000000;7,96970000000
1144;BY88;18;1358;2020;automne;25,463889;-15,230833;25,46388900000;-15,23083300000;0,00000000000;0;0,00000000000;0;36,41000000000;20,27000000000;4,72900000000;7,96940000000
1145;CZ88;15;1371;2020;automne;25,358333;-15,1111;25,35833300000;-15,11110000000;0,00000000000;0;0,00000000000;0;36,43200000000;19,57000000000;4,70600000000;7,96920000000
1146;CA88;29;1386;2020;automne;25,343889;-14,967778;25,34388900000;-14,96777800000;0,00000000000;0;0,00000000000;0;36,45200000000;19,36000000000;4,71600000000;7,96000000000
1147;CB88;13;1415;2020;automne;25,438889;-14,808889;25,43888900000;-14,80888900000;8210,70000000000;1;7839,30000000000;1;36,45300000000;19,44000000000;4,71300000000;7,96000000000
1148;BO89;3;1428;2020;automne;25,266944;-16,98611;25,26694400000;-16,98611000000;0,00000000000;0;0,00000000000;0;36,42100000000;20,93000000000;5,03700000000;7,99970000000
1149;BP89;2;1429;2020;automne;25,260278;-16,81944;25,26027800000;-16,81944000000;0,00000000000;0;0,00000000000;0;36,42900000000;20,88000000000;5,02900000000;7,99980000000
1150;BQ89;2;1430;2020;automne;25,253889;-16,64722;25,25388900000;-16,64722000000;0,00000000000;0;0,00000000000;0;36,43500000000;20,89000000000;5,02100000000;7,99990000000
1151;BR89;2;1431;2020;automne;25,246944;-16,47778;25,24694400000;-16,47778000000;0,00000000000;0;0,00000000000;0;36,43800000000;20,91000000000;5,01500000000;7,99990000000
1152;BS89;14;1432;2020;automne;25,3225;-16,183056;25,32250000000;-16,18305600000;0,00000000000;0;0,00000000000;0;36,44100000000;20,62000000000;5,09100000000;7,99970000000
1153;BT89;8;1439;2020;automne;25,284722;-16,150278;25,28472200000;-16,15027800000;0,00000000000;0;0,00000000000;0;36,41200000000;20,35000000000;4,72200000000;7,99930000000
1154;BU89;26;1443;2020;automne;25,225556;-15,998056;25,22555600000;-15,99805600000;0,00000000000;0;0,00000000000;0;36,44000000000;20,58000000000;4,70500000000;7,99950000000
1155;BV89;18;1458;2020;automne;25,29;-15,6775;25,29000000000;-15,67750000000;0,00000000000;0;0,00000000000;0;36,42800000000;20,84000000000;4,72200000000;7,99960000000
1156;BW89;25;1468;2020;automne;25,216667;-15,511111;25,21666700000;-15,51111100000;0,00000000000;0;0,00000000000;0;36,43300000000;20,50000000000;4,70900000000;7,99980000000
1157;BX89;22;1485;2020;automne;25,331111;-15,386667;25,33111100000;-15,38666700000;0,00000000000;0;0,00000000000;0;36,45000000000;20,27000000000;4,79300000000;7,96990000000
1158;BY89;21;1504;2020;automne;25,253056;-15,179722;25,25305600000;-15,17972200000;0,00000000000;0;0,00000000000;0;36,42300000000;20,83000000000;4,70700000000;7,96960000000
1159;CZ89;10;1519;2020;automne;25,177778;-15,11389;25,17777800000;-15,11389000000;0,00000000000;0;0,00000000000;0;36,34800000000;19,36000000000;4,79700000000;7,93980000000
1160;CA89;23;1529;2020;automne;25,170556;-14,994722;25,17055600000;-14,99472200000;0,00000000000;0;0,00000000000;0;36,34000000000;19,69000000000;4,70700000000;7,93960000000
1161;BS90;25;1552;2020;automne;25,11;-16,172222;25,11000000000;-16,17222200000;0,00000000000;0;0,00000000000;0;36,45000000000;20,24000000000;5,09200000000;7,99990000000
1162;BT90;3;1565;2020;automne;25,1025;-16,155833;25,10250000000;-16,15583300000;0,00000000000;0;0,00000000000;0;36,45100000000;20,40000000000;5,09800000000;7,99990000000
1163;BU90;5;1566;2020;automne;25,12778;-15,958889;25,12778000000;-15,95888900000;0,00000000000;0;11,12000000000;1;36,44900000000;20,30000000000;4,79500000000;7,99980000000
1164;BV90;17;1569;2020;automne;25,149722;-15,8175;25,14972200000;-15,81750000000;0,00000000000;0;0,00000000000;0;36,44700000000;20,70000000000;4,79900000000;7,96970000000
1165;BW90;2;1580;2020;printemps;25,15833;-15,515278;25,15833000000;-15,51527800000;183,41000000000;1;0,06000000000;1;36,43000000000;20,20000000000;4,70600000000;7,96950000000
1166;BX90;10;1582;2020;automne;25,141944;-15,346944;25,14194400000;-15,34694400000;0,00000000000;0;0,00000000000;0;36,43300000000;20,50000000000;4,71000000000;7,96980000000
1167;BY90;10;1592;2020;automne;25,103611;-15,263056;25,10361100000;-15,26305600000;0,00000000000;0;0,00000000000;0;36,44600000000;19,66000000000;4,79500000000;7,96990000000
1168;CA90;19;1602;2020;automne;25,1575;-14,960833;25,15750000000;-14,96083300000;0,00000000000;0;0,00000000000;0;36,33100000000;19,59000000000;4,79700000000;7,93950000000
1169;BO91;3;1621;2020;automne;24,909722;-16,85;24,90972200000;-16,85000000000;0,00000000000;0;16,72000000000;1;36,43100000000;20,58000000000;5,09100000000;7,99950000000
1170;BP91;3;1623;2020;automne;24,901944;-16,68611;24,90194400000;-16,68611000000;0,00000000000;0;16,91000000000;1;36,43800000000;20,62000000000;5,09100000000;7,99960000000
1171;BQ91;5;1625;2020;automne;24,894167;-16,525;24,89416700000;-16,52500000000;0,00000000000;0;17,83000000000;1;36,44500000000;20,64000000000;5,09400000000;7,99980000000
1172;BR91;19;1628;2020;automne;24,841667;-16,349444;24,84166700000;-16,34944400000;0,00000000000;0;0,00000000000;0;36,43900000000;20,69000000000;5,03400000000;8,00000000000
1173;BS91;19;1638;2020;automne;24,9975;-16,257222;24,99750000000;-16,25722200000;0,00000000000;0;0,00000000000;0;36,45100000000;20,34000000000;5,09600000000;7,99990000000
1174;BT91;9;1649;2020;automne;24,924167;-16,113056;24,92416700000;-16,11305600000;0,00000000000;0;112,38000000000;1;36,44800000000;20,69000000000;5,00000000000;8,00000000000
1175;BU91;27;1654;2020;automne;24,9625;-15,843056;24,96250000000;-15,84305600000;0,00000000000;0;28,12000000000;1;36,44900000000;20,20000000000;5,02200000000;8,00000000000
1176;BV91;20;1680;2020;automne;24,956111;-15,826111;24,95611100000;-15,82611100000;0,00000000000;0;21,32000000000;1;36,42200000000;20,80000000000;5,03400000000;7,96970000000
1177;BW91;17;1694;2020;automne;24,836944;-15,525556;24,83694400000;-15,52555600000;0,00000000000;0;0,00000000000;0;36,42800000000;20,55000000000;4,71900000000;7,96960000000
1178;BX91;18;1703;2020;automne;24,995833;-15,464722;24,99583300000;-15,46472200000;0,00000000000;0;0,00000000000;0;36,43500000000;20,56000000000;4,72200000000;7,96990000000
1179;BY91;23;1721;2020;automne;24,858333;-15,1675;24,85833300000;-15,16750000000;15966,87000000000;1;61,21000000000;1;36,44300000000;19,63000000000;4,79300000000;7,96980000000
1180;CZ91;8;1744;2020;automne;24,848611;-15,141667;24,84861100000;-15,14166700000;11492,89000000000;1;44,06000000000;1;36,34900000000;19,38000000000;4,79700000000;7,93980000000
1181;CA91;26;1752;2020;automne;24,932778;-14,881667;24,93277800000;-14,88166700000;20060,87000000000;1;19184,13000000000;1;36,31500000000;19,13000000000;4,73300000000;7,93950000000
1182;BO92;2;1778;2020;automne;24,72;-16,89167;24,72000000000;-16,89167000000;0,00000000000;0;0,00000000000;0;36,45100000000;20,36000000000;5,01500000000;8,00000000000
1183;BP92;2;1780;2020;automne;24,713056;-16,725;24,71305600000;-16,72500000000;0,00000000000;0;0,00000000000;0;36,44900000000;20,19000000000;5,02200000000;8,00000000000
1184;BQ92;7;1782;2020;printemps;24,688056;-16,5556;24,68805600000;-16,55560000000;1628,56000000000;1;34,11000000000;1;36,44800000000;20,65000000000;5,00100000000;7,99980000000
1185;BR92;32;1786;2020;automne;24,833056;-16,333611;24,83305600000;-16,33361100000;0,00000000000;0;0,00000000000;0;36,43900000000;20,71000000000;5,03200000000;8,00000000000
1186;BS92;27;1804;2020;automne;24,7575;-16,170833;24,75750000000;-16,17083300000;0,00000000000;0;0,00000000000;0;36,44200000000;20,63000000000;5,09200000000;7,99970000000
1187;BT92;9;1819;2020;automne;24,684444;-16,14444;24,68444400000;-16,14444000000;0,00000000000;0;0,00000000000;0;36,43600000000;20,73000000000;5,03100000000;8,00000000000
1188;BU92;20;1828;2020;automne;24,833056;-15,922222;24,83305600000;-15,92222200000;0,00000000000;0;0,00000000000;0;36,42700000000;20,55000000000;5,00200000000;7,99950000000
1189;BV92;23;1848;2020;automne;24,787222;-15,824167;24,78722200000;-15,82416700000;0,00000000000;0;0,00000000000;0;36,43300000000;20,73000000000;5,00500000000;7,99930000000
1190;BW92;19;1871;2020;automne;24,830278;-15,510833;24,83027800000;-15,51083300000;0,00000000000;0;0,00000000000;0;36,45200000000;20,46000000000;5,00900000000;7,96990000000
1191;BX92;22;1888;2020;automne;24,763889;-15,343333;24,76388900000;-15,34333300000;0,00000000000;0;0,00000000000;0;36,42100000000;20,43000000000;4,79300000000;7,96940000000
